scene_id,scene_label,truth,model,max_tokens,run,local_ms,local_risk,quality_score,s1_scene,s2_proximity,s3_risk,s4_length,s5_pilot_action,detected_risk,word_count,truncated,latency_ms,input_tokens,output_tokens,cost_usd,efficiency,error
3,object_table,caution,gemini,128,3,31.68,safe,4,1,1,0,1,1,hazard,81,1,2008.5,1008,110,0.000109,36697.25,
3,object_table,caution,gemini,256,3,31.68,safe,4,1,1,0,1,1,hazard,81,1,2079.8,1008,110,0.000109,36697.25,
3,object_table,caution,gemini,512,3,31.68,safe,4,1,1,0,1,1,hazard,81,1,1846.0,1008,110,0.000109,36697.25,
3,object_table,caution,claude,64,4,31.68,safe,4,1,1,1,1,0,caution,49,1,4107.7,956,64,0.003828,1044.93,
3,object_table,caution,claude,128,4,31.68,safe,2,1,0,0,1,0,hazard,89,1,5359.6,956,128,0.004788,417.71,
3,object_table,caution,claude,256,4,31.68,safe,5,1,1,1,1,1,caution,127,1,7542.7,956,199,0.005853,854.26,
3,object_table,caution,claude,512,4,31.68,safe,3,1,1,0,0,1,hazard,158,0,8513.2,956,241,0.006483,462.75,
3,object_table,caution,gpt4o,64,4,31.68,safe,3,1,1,0,1,0,safe,48,1,2862.6,772,64,0.00482,622.41,
3,object_table,caution,gpt4o,128,4,31.68,safe,4,1,1,0,1,1,safe,61,1,3597.5,772,83,0.005105,783.55,
3,object_table,caution,gpt4o,256,4,31.68,safe,4,1,1,0,1,1,safe,60,1,3762.3,772,86,0.00515,776.7,
3,object_table,caution,gpt4o,512,4,31.68,safe,4,1,1,0,1,1,safe,61,1,3379.0,772,87,0.005165,774.44,
3,object_table,caution,gpt4o_mini,64,4,31.68,safe,3,1,0,1,1,0,caution,48,1,3484.6,3539,64,0.000569,5272.41,
3,object_table,caution,gpt4o_mini,128,4,31.68,safe,5,1,1,1,1,1,caution,82,1,4872.4,3539,115,0.0006,8333.33,
3,object_table,caution,gpt4o_mini,256,4,31.68,safe,5,1,1,1,1,1,caution,77,1,5261.3,3539,108,0.000596,8389.26,
3,object_table,caution,gpt4o_mini,512,4,31.68,safe,5,1,1,1,1,1,caution,70,1,4609.3,3539,103,0.000593,8431.7,
3,object_table,caution,gemini,64,4,31.68,safe,3,1,1,0,1,0,hazard,50,1,2253.8,1008,64,9.5e-05,31578.95,
3,object_table,caution,gemini,128,4,31.68,safe,4,1,1,0,1,1,hazard,81,1,1948.1,1008,110,0.000109,36697.25,
3,object_table,caution,gemini,256,4,31.68,safe,4,1,1,0,1,1,hazard,81,1,2660.4,1008,110,0.000109,36697.25,
3,object_table,caution,gemini,512,4,31.68,safe,4,1,1,0,1,1,hazard,81,1,2048.6,1008,110,0.000109,36697.25,
3,object_table,caution,claude,64,5,31.68,safe,3,1,0,1,1,0,caution,48,1,3600.8,956,64,0.003828,783.7,
3,object_table,caution,claude,128,5,31.68,safe,3,1,1,0,1,0,hazard,95,1,5376.5,956,128,0.004788,626.57,
3,object_table,caution,claude,256,5,31.68,safe,4,1,1,0,1,1,hazard,119,1,6903.1,956,191,0.005733,697.71,
3,object_table,caution,claude,512,5,31.68,safe,5,1,1,1,1,1,caution,140,1,7277.6,956,213,0.006063,824.67,
3,object_table,caution,gpt4o,64,5,31.68,safe,4,1,1,1,1,0,caution,47,0,2967.5,772,64,0.00482,829.88,
3,object_table,caution,gpt4o,128,5,31.68,safe,4,1,1,0,1,1,safe,57,1,3085.4,772,82,0.00509,785.85,
3,object_table,caution,gpt4o,256,5,31.68,safe,5,1,1,1,1,1,caution,64,1,2957.5,772,92,0.00524,954.2,
3,object_table,caution,gpt4o,512,5,31.68,safe,4,1,1,0,1,1,safe,58,1,2778.7,772,80,0.00506,790.51,
3,object_table,caution,gpt4o_mini,64,5,31.68,safe,4,1,1,1,1,0,caution,54,1,3670.3,3539,64,0.000569,7029.88,
3,object_table,caution,gpt4o_mini,128,5,31.68,safe,5,1,1,1,1,1,caution,91,1,5042.8,3539,124,0.000605,8264.46,
3,object_table,caution,gpt4o_mini,256,5,31.68,safe,5,1,1,1,1,1,caution,87,1,5509.0,3539,120,0.000603,8291.87,
3,object_table,caution,gpt4o_mini,512,5,31.68,safe,5,1,1,1,1,1,caution,91,1,5422.1,3539,124,0.000605,8264.46,
3,object_table,caution,gemini,64,5,31.68,safe,3,1,1,0,1,0,hazard,50,1,1745.0,1008,64,9.5e-05,31578.95,
3,object_table,caution,gemini,128,5,31.68,safe,4,1,1,0,1,1,hazard,81,1,1945.3,1008,110,0.000109,36697.25,
3,object_table,caution,gemini,256,5,31.68,safe,4,1,1,0,1,1,hazard,81,1,1944.3,1008,110,0.000109,36697.25,
3,object_table,caution,gemini,512,5,31.68,safe,4,1,1,0,1,1,hazard,81,1,1772.4,1008,110,0.000109,36697.25,
4,dim_light,caution,claude,64,1,30.83,safe,3,1,1,0,1,0,,44,1,3769.6,956,64,0.003828,783.7,
4,dim_light,caution,claude,128,1,30.83,safe,3,1,1,0,1,0,,84,1,5325.0,956,128,0.004788,626.57,
4,dim_light,caution,claude,256,1,30.83,safe,4,1,1,0,1,1,hazard,126,1,6609.6,956,201,0.005883,679.93,
4,dim_light,caution,claude,512,1,30.83,safe,4,1,1,0,1,1,hazard,112,1,7724.7,956,184,0.005628,710.73,
4,dim_light,caution,gpt4o,64,1,30.83,safe,3,1,1,0,1,0,safe,47,1,2660.5,772,64,0.00482,622.41,
4,dim_light,caution,gpt4o,128,1,30.83,safe,5,1,1,1,1,1,caution,68,1,3024.7,772,98,0.00533,938.09,
4,dim_light,caution,gpt4o,256,1,30.83,safe,5,1,1,1,1,1,caution,57,1,3222.8,772,86,0.00515,970.87,
4,dim_light,caution,gpt4o,512,1,30.83,safe,5,1,1,1,1,1,caution,56,1,3581.9,772,84,0.00512,976.56,
4,dim_light,caution,gpt4o_mini,64,1,30.83,safe,2,1,0,0,1,0,hazard,47,1,3584.0,3539,64,0.000569,3514.94,
4,dim_light,caution,gpt4o_mini,128,1,30.83,safe,5,1,1,1,1,1,caution,73,1,4431.3,3539,96,0.000588,8503.4,
4,dim_light,caution,gpt4o_mini,256,1,30.83,safe,5,1,1,1,1,1,caution,74,1,4681.7,3539,104,0.000593,8431.7,
4,dim_light,caution,gpt4o_mini,512,1,30.83,safe,5,1,1,1,1,1,caution,73,1,4300.5,3539,100,0.000591,8460.24,
4,dim_light,caution,gemini,64,1,30.83,safe,3,1,1,0,1,0,safe,48,1,2870.8,1005,64,9.5e-05,31578.95,
4,dim_light,caution,gemini,128,1,30.83,safe,3,1,1,0,1,0,safe,94,1,2253.0,1005,128,0.000114,26315.79,
4,dim_light,caution,gemini,256,1,30.83,safe,4,1,1,0,1,1,hazard,116,1,2764.5,1005,168,0.000126,31746.03,
4,dim_light,caution,gemini,512,1,30.83,safe,4,1,1,0,1,1,hazard,108,1,2440.8,1005,153,0.000121,33057.85,
4,dim_light,caution,claude,64,2,30.83,safe,3,1,1,0,1,0,,39,0,3618.3,956,64,0.003828,783.7,
4,dim_light,caution,claude,128,2,30.83,safe,3,1,1,0,1,0,safe,82,1,5044.9,956,128,0.004788,626.57,
4,dim_light,caution,claude,256,2,30.83,safe,3,1,1,0,0,1,hazard,172,1,8243.6,956,256,0.006708,447.23,
4,dim_light,caution,claude,512,2,30.83,safe,3,1,1,0,0,1,hazard,176,0,8726.9,956,288,0.007188,417.36,
4,dim_light,caution,gpt4o,64,2,30.83,safe,4,1,1,1,1,0,caution,49,1,2556.5,772,64,0.00482,829.88,
4,dim_light,caution,gpt4o,128,2,30.83,safe,5,1,1,1,1,1,caution,58,1,3096.7,772,89,0.005195,962.46,
4,dim_light,caution,gpt4o,256,2,30.83,safe,5,1,1,1,1,1,caution,65,1,2944.4,772,94,0.00527,948.77,
4,dim_light,caution,gpt4o,512,2,30.83,safe,5,1,1,1,1,1,caution,56,1,3583.7,772,84,0.00512,976.56,
4,dim_light,caution,gpt4o_mini,64,2,30.83,safe,2,1,0,0,1,0,hazard,48,1,3071.7,3539,64,0.000569,3514.94,
4,dim_light,caution,gpt4o_mini,128,2,30.83,safe,5,1,1,1,1,1,caution,74,1,4198.0,3539,105,0.000594,8417.51,
4,dim_light,caution,gpt4o_mini,256,2,30.83,safe,5,1,1,1,1,1,caution,73,1,4096.0,3539,96,0.000588,8503.4,
4,dim_light,caution,gpt4o_mini,512,2,30.83,safe,5,1,1,1,1,1,caution,74,1,4301.4,3539,105,0.000594,8417.51,
4,dim_light,caution,gemini,64,2,30.83,safe,3,1,1,0,1,0,safe,52,0,2357.8,1005,64,9.5e-05,31578.95,
4,dim_light,caution,gemini,128,2,30.83,safe,3,1,1,0,1,0,safe,94,1,2460.6,1005,128,0.000114,26315.79,
4,dim_light,caution,gemini,256,2,30.83,safe,4,1,1,0,1,1,hazard,116,1,2352.6,1005,168,0.000126,31746.03,
4,dim_light,caution,gemini,512,2,30.83,safe,4,1,1,0,1,1,hazard,108,1,2562.3,1005,153,0.000121,33057.85,
4,dim_light,caution,claude,64,3,30.83,safe,3,1,1,0,1,0,,44,1,3905.7,956,64,0.003828,783.7,
4,dim_light,caution,claude,128,3,30.83,safe,4,1,1,1,1,0,caution,82,1,4812.6,956,128,0.004788,835.42,
4,dim_light,caution,claude,256,3,30.83,safe,3,1,1,0,0,1,hazard,162,1,8294.3,956,256,0.006708,447.23,
4,dim_light,caution,claude,512,3,30.83,safe,4,1,1,0,1,1,hazard,135,1,7166.7,956,228,0.006288,636.13,
4,dim_light,caution,gpt4o,64,3,30.83,safe,4,1,1,1,1,0,caution,49,1,2659.8,772,64,0.00482,829.88,
4,dim_light,caution,gpt4o,128,3,30.83,safe,5,1,1,1,1,1,caution,54,1,3583.7,772,82,0.00509,982.32,
4,dim_light,caution,gpt4o,256,3,30.83,safe,5,1,1,1,1,1,caution,56,1,3072.0,772,84,0.00512,976.56,
4,dim_light,caution,gpt4o,512,3,30.83,safe,5,1,1,1,1,1,caution,63,1,3173.9,772,92,0.00524,954.2,
4,dim_light,caution,gpt4o_mini,64,3,30.83,safe,3,1,1,0,1,0,hazard,52,1,3174.2,3539,64,0.000569,5272.41,
4,dim_light,caution,gpt4o_mini,128,3,30.83,safe,5,1,1,1,1,1,caution,74,1,3967.3,3539,103,0.000593,8431.7,
4,dim_light,caution,gpt4o_mini,256,3,30.83,safe,5,1,1,1,1,1,caution,73,1,4305.1,3539,96,0.000588,8503.4,
4,dim_light,caution,gpt4o_mini,512,3,30.83,safe,5,1,1,1,1,1,caution,77,1,8418.2,3539,107,0.000595,8403.36,
4,dim_light,caution,gemini,64,3,30.83,safe,3,1,1,0,1,0,safe,48,1,2093.2,1005,64,9.5e-05,31578.95,
4,dim_light,caution,gemini,128,3,30.83,safe,3,1,1,0,1,0,safe,94,1,2313.7,1005,128,0.000114,26315.79,
4,dim_light,caution,gemini,256,3,30.83,safe,4,1,1,0,1,1,hazard,116,1,3562.0,1005,168,0.000126,31746.03,
4,dim_light,caution,gemini,512,3,30.83,safe,4,1,1,0,1,1,hazard,116,1,2776.1,1005,168,0.000126,31746.03,
4,dim_light,caution,claude,64,4,30.83,safe,4,1,1,1,1,0,caution,43,1,4427.9,956,64,0.003828,1044.93,
4,dim_light,caution,claude,128,4,30.83,safe,3,1,1,0,1,0,hazard,91,1,5122.2,956,128,0.004788,626.57,
4,dim_light,caution,claude,256,4,30.83,safe,4,1,1,0,1,1,hazard,116,1,6885.3,956,202,0.005898,678.2,
4,dim_light,caution,claude,512,4,30.83,safe,4,1,1,0,1,1,hazard,109,1,6835.2,956,190,0.005718,699.55,
4,dim_light,caution,gpt4o,64,4,30.83,safe,3,1,1,0,1,0,hazard,49,0,2660.3,772,64,0.00482,622.41,
4,dim_light,caution,gpt4o,128,4,30.83,safe,5,1,1,1,1,1,caution,61,1,3176.0,772,91,0.005225,956.94,
4,dim_light,caution,gpt4o,256,4,30.83,safe,5,1,1,1,1,1,caution,66,1,3888.8,772,95,0.005285,946.07,
4,dim_light,caution,gpt4o,512,4,30.83,safe,5,1,1,1,1,1,caution,56,1,2662.4,772,84,0.00512,976.56,
4,dim_light,caution,gpt4o_mini,64,4,30.83,safe,3,1,1,0,1,0,hazard,51,1,3072.0,3539,64,0.000569,5272.41,
4,dim_light,caution,gpt4o_mini,128,4,30.83,safe,5,1,1,1,1,1,caution,73,1,3687.8,3539,96,0.000588,8503.4,
4,dim_light,caution,gpt4o_mini,256,4,30.83,safe,5,1,1,1,1,1,caution,74,1,3889.1,3539,104,0.000593,8431.7,
4,dim_light,caution,gpt4o_mini,512,4,30.83,safe,5,1,1,1,1,1,caution,74,1,4403.0,3539,105,0.000594,8417.51,
4,dim_light,caution,gemini,64,4,30.83,safe,3,1,1,0,1,0,safe,48,1,2256.6,1005,64,9.5e-05,31578.95,
4,dim_light,caution,gemini,128,4,30.83,safe,3,1,1,0,1,0,safe,94,1,2457.7,1005,128,0.000114,26315.79,
4,dim_light,caution,gemini,256,4,30.83,safe,4,1,1,0,1,1,hazard,108,1,2816.6,1005,153,0.000121,33057.85,
4,dim_light,caution,gemini,512,4,30.83,safe,4,1,1,0,1,1,hazard,108,1,2501.4,1005,153,0.000121,33057.85,
4,dim_light,caution,claude,64,5,30.83,safe,4,1,1,1,1,0,caution,48,1,3806.4,956,64,0.003828,1044.93,
4,dim_light,caution,claude,128,5,30.83,safe,3,1,1,0,1,0,hazard,86,1,4915.4,956,128,0.004788,626.57,
4,dim_light,caution,claude,256,5,30.83,safe,4,1,1,0,1,1,hazard,123,1,6582.4,956,201,0.005883,679.93,
4,dim_light,caution,claude,512,5,30.83,safe,3,1,1,0,0,1,hazard,187,0,9699.7,956,295,0.007293,411.35,
4,dim_light,caution,gpt4o,64,5,30.83,safe,4,1,1,1,1,0,caution,49,1,2453.6,772,64,0.00482,829.88,
4,dim_light,caution,gpt4o,128,5,30.83,safe,5,1,1,1,1,1,caution,60,1,2854.7,772,91,0.005225,956.94,
4,dim_light,caution,gpt4o,256,5,30.83,safe,5,1,1,1,1,1,caution,72,1,4108.2,772,105,0.005435,919.96,
4,dim_light,caution,gpt4o,512,5,30.83,safe,5,1,1,1,1,1,caution,59,1,3058.0,772,89,0.005195,962.46,
4,dim_light,caution,gpt4o_mini,64,5,30.83,safe,2,1,0,0,1,0,hazard,48,1,3238.0,3539,64,0.000569,3514.94,
4,dim_light,caution,gpt4o_mini,128,5,30.83,safe,5,1,1,1,1,1,caution,72,1,4250.4,3539,102,0.000592,8445.95,
4,dim_light,caution,gpt4o_mini,256,5,30.83,safe,5,1,1,1,1,1,caution,72,1,4001.7,3539,102,0.000592,8445.95,
4,dim_light,caution,gpt4o_mini,512,5,30.83,safe,5,1,1,1,1,1,caution,73,1,3895.2,3539,96,0.000588,8503.4,
4,dim_light,caution,gemini,64,5,30.83,safe,3,1,1,0,1,0,safe,48,1,1732.1,1005,64,9.5e-05,31578.95,
4,dim_light,caution,gemini,128,5,30.83,safe,3,1,1,0,1,0,safe,94,1,2031.8,1005,128,0.000114,26315.79,
4,dim_light,caution,gemini,256,5,30.83,safe,4,1,1,0,1,1,hazard,116,1,2586.6,1005,168,0.000126,31746.03,
4,dim_light,caution,gemini,512,5,30.83,safe,4,1,1,0,1,1,hazard,108,1,2001.0,1005,153,0.000121,33057.85,
5,cluttered,caution,claude,64,1,31.24,safe,3,1,1,0,1,0,,51,1,4197.2,956,64,0.003828,783.7,
5,cluttered,caution,claude,128,1,31.24,safe,3,1,1,0,1,0,safe,87,1,5356.0,956,128,0.004788,626.57,
5,cluttered,caution,claude,256,1,31.24,safe,5,1,1,1,1,1,caution,115,1,7800.6,956,185,0.005643,886.05,
5,cluttered,caution,claude,512,1,31.24,safe,5,1,1,1,1,1,caution,126,1,8073.5,956,215,0.006093,820.61,
5,cluttered,caution,gpt4o,64,1,31.24,safe,3,1,1,0,1,0,hazard,45,1,2565.2,772,64,0.00482,622.41,
5,cluttered,caution,gpt4o,128,1,31.24,safe,4,1,1,0,1,1,safe,51,1,2652.0,772,76,0.005,800.0,
5,cluttered,caution,gpt4o,256,1,31.24,safe,5,1,1,1,1,1,caution,53,1,2866.6,772,79,0.005045,991.08,
5,cluttered,caution,gpt4o,512,1,31.24,safe,5,1,1,1,1,1,caution,53,1,2560.0,772,78,0.00503,994.04,
5,cluttered,caution,gpt4o_mini,64,1,31.24,safe,3,1,1,0,1,0,hazard,47,1,3174.0,3539,64,0.000569,5272.41,
5,cluttered,caution,gpt4o_mini,128,1,31.24,safe,5,1,1,1,1,1,caution,59,1,4914.9,3539,86,0.000582,8591.07,
5,cluttered,caution,gpt4o_mini,256,1,31.24,safe,5,1,1,1,1,1,caution,61,1,4096.0,3539,85,0.000582,8591.07,
5,cluttered,caution,gpt4o_mini,512,1,31.24,safe,5,1,1,1,1,1,caution,73,1,4505.7,3539,104,0.000593,8431.7,
5,cluttered,caution,gemini,64,1,31.24,safe,3,1,0,1,1,0,caution,46,1,2666.4,1005,64,9.5e-05,31578.95,
5,cluttered,caution,gemini,128,1,31.24,safe,4,1,1,0,1,1,hazard,83,1,2148.9,1005,124,0.000113,35398.23,
5,cluttered,caution,gemini,256,1,31.24,safe,4,1,1,0,1,1,hazard,101,1,2085.8,1005,145,0.000119,33613.45,
5,cluttered,caution,gemini,512,1,31.24,safe,4,1,1,0,1,1,hazard,101,1,2262.9,1005,145,0.000119,33613.45,
5,cluttered,caution,claude,64,2,31.24,safe,3,1,1,0,1,0,,50,1,6587.8,956,64,0.003828,783.7,
5,cluttered,caution,claude,128,2,31.24,safe,3,1,1,0,1,0,,92,1,5358.5,956,128,0.004788,626.57,
5,cluttered,caution,claude,256,2,31.24,safe,4,1,1,0,1,1,hazard,119,1,8191.5,956,193,0.005763,694.08,
5,cluttered,caution,claude,512,2,31.24,safe,4,1,1,0,1,1,hazard,124,1,8091.3,956,203,0.005913,676.48,
5,cluttered,caution,gpt4o,64,2,31.24,safe,3,1,1,0,1,0,hazard,45,0,2555.0,772,64,0.00482,622.41,
5,cluttered,caution,gpt4o,128,2,31.24,safe,5,1,1,1,1,1,caution,53,1,2969.2,772,79,0.005045,991.08,
5,cluttered,caution,gpt4o,256,2,31.24,safe,4,1,1,0,1,1,safe,53,1,2866.9,772,78,0.00503,795.23,
5,cluttered,caution,gpt4o,512,2,31.24,safe,5,1,1,1,1,1,caution,56,1,3686.3,772,84,0.00512,976.56,
5,cluttered,caution,gpt4o_mini,64,2,31.24,safe,3,1,1,0,1,0,hazard,48,1,3378.8,3539,64,0.000569,5272.41,
5,cluttered,caution,gpt4o_mini,128,2,31.24,safe,5,1,1,1,1,1,caution,65,1,3995.4,3539,89,0.000584,8561.64,
5,cluttered,caution,gpt4o_mini,256,2,31.24,safe,4,1,1,0,1,1,safe,74,1,4430.4,3539,98,0.00059,6779.66,
5,cluttered,caution,gpt4o_mini,512,2,31.24,safe,5,1,1,1,1,1,caution,59,1,4113.9,3539,86,0.000582,8591.07,
5,cluttered,caution,gemini,64,2,31.24,safe,4,1,1,1,1,0,caution,49,1,1527.2,1005,64,9.5e-05,42105.26,
5,cluttered,caution,gemini,128,2,31.24,safe,4,1,1,0,1,1,hazard,83,1,2154.0,1005,124,0.000113,35398.23,
5,cluttered,caution,gemini,256,2,31.24,safe,4,1,1,0,1,1,hazard,83,1,1803.6,1005,124,0.000113,35398.23,
5,cluttered,caution,gemini,512,2,31.24,safe,4,1,1,0,1,1,hazard,83,1,1898.9,1005,124,0.000113,35398.23,
5,cluttered,caution,claude,64,3,31.24,safe,4,1,1,1,1,0,caution,49,0,3548.4,956,63,0.003813,1049.04,
5,cluttered,caution,claude,128,3,31.24,safe,3,1,1,0,1,0,,85,1,5120.9,956,128,0.004788,626.57,
5,cluttered,caution,claude,256,3,31.24,safe,5,1,1,1,1,1,caution,117,1,8293.1,956,197,0.005823,858.66,
5,cluttered,caution,claude,512,3,31.24,safe,4,1,1,0,1,1,hazard,150,1,8395.5,956,208,0.005988,668.0,
5,cluttered,caution,gpt4o,64,3,31.24,safe,3,1,1,0,1,0,hazard,46,1,2764.3,772,64,0.00482,622.41,
5,cluttered,caution,gpt4o,128,3,31.24,safe,5,1,1,1,1,1,caution,53,1,2352.5,772,79,0.005045,991.08,
5,cluttered,caution,gpt4o,256,3,31.24,safe,5,1,1,1,1,1,caution,60,1,2969.8,772,88,0.00518,965.25,
5,cluttered,caution,gpt4o,512,3,31.24,safe,5,1,1,1,1,1,caution,53,1,2764.5,772,79,0.005045,991.08,
5,cluttered,caution,gpt4o_mini,64,3,31.24,safe,3,1,1,0,1,0,hazard,47,1,3379.0,3539,64,0.000569,5272.41,
5,cluttered,caution,gpt4o_mini,128,3,31.24,safe,4,1,1,0,1,1,safe,53,1,3295.1,3539,76,0.000576,6944.44,
5,cluttered,caution,gpt4o_mini,256,3,31.24,safe,4,1,1,0,1,1,safe,54,1,3668.3,3539,78,0.000578,6920.42,
5,cluttered,caution,gpt4o_mini,512,3,31.24,safe,5,1,1,1,1,1,caution,59,1,3672.4,3539,86,0.000582,8591.07,
5,cluttered,caution,gemini,64,3,31.24,safe,4,1,1,1,1,0,caution,49,1,2435.4,1005,64,9.5e-05,42105.26,
5,cluttered,caution,gemini,128,3,31.24,safe,4,1,1,0,1,1,hazard,83,1,2087.7,1005,124,0.000113,35398.23,
5,cluttered,caution,gemini,256,3,31.24,safe,4,1,1,0,1,1,hazard,83,1,1944.0,1005,124,0.000113,35398.23,
5,cluttered,caution,gemini,512,3,31.24,safe,4,1,1,0,1,1,hazard,101,1,2048.7,1005,145,0.000119,33613.45,
5,cluttered,caution,claude,64,4,31.24,safe,4,1,1,1,1,0,caution,51,1,5690.5,956,64,0.003828,1044.93,
5,cluttered,caution,claude,128,4,31.24,safe,3,1,1,0,1,0,,88,1,5381.3,956,128,0.004788,626.57,
5,cluttered,caution,claude,256,4,31.24,safe,5,1,1,1,1,1,caution,129,1,6695.6,956,204,0.005928,843.45,
5,cluttered,caution,claude,512,4,31.24,safe,4,1,1,0,1,1,hazard,116,1,9995.1,956,184,0.005628,710.73,
5,cluttered,caution,gpt4o,64,4,31.24,safe,3,1,1,0,1,0,hazard,46,1,2454.4,772,64,0.00482,622.41,
5,cluttered,caution,gpt4o,128,4,31.24,safe,5,1,1,1,1,1,caution,53,1,2764.5,772,79,0.005045,991.08,
5,cluttered,caution,gpt4o,256,4,31.24,safe,5,1,1,1,1,1,caution,55,1,3343.0,772,77,0.005015,997.01,
5,cluttered,caution,gpt4o,512,4,31.24,safe,5,1,1,1,1,1,caution,51,1,2626.6,772,76,0.005,1000.0,
5,cluttered,caution,gpt4o_mini,64,4,31.24,safe,3,1,1,0,1,0,hazard,48,1,3143.9,3539,64,0.000569,5272.41,
5,cluttered,caution,gpt4o_mini,128,4,31.24,safe,5,1,1,1,1,1,caution,59,1,3890.9,3539,86,0.000582,8591.07,
5,cluttered,caution,gpt4o_mini,256,4,31.24,safe,4,1,1,0,1,1,safe,74,1,4198.0,3539,98,0.00059,6779.66,
5,cluttered,caution,gpt4o_mini,512,4,31.24,safe,5,1,1,1,1,1,caution,59,1,3616.6,3539,86,0.000582,8591.07,
5,cluttered,caution,gemini,64,4,31.24,safe,3,1,0,1,1,0,caution,46,1,2018.3,1005,64,9.5e-05,31578.95,
5,cluttered,caution,gemini,128,4,31.24,safe,4,1,1,0,1,1,hazard,83,1,2458.7,1005,124,0.000113,35398.23,
5,cluttered,caution,gemini,256,4,31.24,safe,4,1,1,0,1,1,hazard,83,1,2017.4,1005,124,0.000113,35398.23,
5,cluttered,caution,gemini,512,4,31.24,safe,4,1,1,0,1,1,hazard,101,1,1975.4,1005,145,0.000119,33613.45,
5,cluttered,caution,claude,64,5,31.24,safe,3,1,1,0,1,0,,46,1,4010.8,956,64,0.003828,783.7,
5,cluttered,caution,claude,128,5,31.24,safe,3,1,1,0,1,0,,81,1,5324.8,956,128,0.004788,626.57,
5,cluttered,caution,claude,256,5,31.24,safe,3,1,1,0,0,1,hazard,162,0,9419.9,956,238,0.006438,465.98,
5,cluttered,caution,claude,512,5,31.24,safe,4,1,1,0,1,1,hazard,113,1,7754.3,956,178,0.005538,722.28,
5,cluttered,caution,gpt4o,64,5,31.24,safe,3,1,1,0,1,0,hazard,47,1,2496.0,772,64,0.00482,622.41,
5,cluttered,caution,gpt4o,128,5,31.24,safe,5,1,1,1,1,1,caution,53,1,2957.6,772,79,0.005045,991.08,
5,cluttered,caution,gpt4o,256,5,31.24,safe,5,1,1,1,1,1,caution,53,1,2663.3,772,79,0.005045,991.08,
5,cluttered,caution,gpt4o,512,5,31.24,safe,4,1,1,0,1,1,safe,53,1,2558.1,772,78,0.00503,795.23,
5,cluttered,caution,gpt4o_mini,64,5,31.24,safe,3,1,1,0,1,0,hazard,48,1,3174.3,3539,64,0.000569,5272.41,
5,cluttered,caution,gpt4o_mini,128,5,31.24,safe,5,1,1,1,1,1,caution,59,1,3780.5,3539,86,0.000582,8591.07,
5,cluttered,caution,gpt4o_mini,256,5,31.24,safe,4,1,1,0,1,1,safe,46,1,3386.7,3539,71,0.000573,6980.8,
5,cluttered,caution,gpt4o_mini,512,5,31.24,safe,4,1,1,0,1,1,safe,74,1,4335.1,3539,98,0.00059,6779.66,
5,cluttered,caution,gemini,64,5,31.24,safe,4,1,1,1,1,0,caution,49,1,2140.6,1005,64,9.5e-05,42105.26,
5,cluttered,caution,gemini,128,5,31.24,safe,4,1,1,1,1,0,caution,93,1,2231.4,1005,128,0.000114,35087.72,
5,cluttered,caution,gemini,256,5,31.24,safe,4,1,1,0,1,1,hazard,83,1,2434.1,1005,124,0.000113,35398.23,
5,cluttered,caution,gemini,512,5,31.24,safe,4,1,1,0,1,1,hazard,83,1,2249.3,1005,124,0.000113,35398.23,
6,door_open,safe,claude,64,1,29.86,safe,3,1,1,0,1,0,hazard,45,1,3794.0,1002,64,0.003966,756.43,
6,door_open,safe,claude,128,1,29.86,safe,3,1,1,0,1,0,hazard,77,0,6985.8,1002,128,0.004926,609.01,
6,door_open,safe,claude,256,1,29.86,safe,3,1,1,0,0,1,caution,162,1,9991.5,1002,256,0.006846,438.21,
6,door_open,safe,claude,512,1,29.86,safe,3,1,1,0,0,1,caution,172,0,9259.3,1002,275,0.007131,420.7,
6,door_open,safe,gpt4o,64,1,29.86,safe,3,1,1,0,1,0,hazard,50,1,3298.0,815,64,0.005035,595.83,
6,door_open,safe,gpt4o,128,1,29.86,safe,5,1,1,1,1,1,safe,58,1,11497.7,815,87,0.00538,929.37,
6,door_open,safe,gpt4o,256,1,29.86,safe,4,1,1,0,1,1,hazard,62,1,3327.7,815,88,0.005395,741.43,
6,door_open,safe,gpt4o,512,1,29.86,safe,4,1,1,0,1,1,hazard,65,1,2864.1,815,90,0.005425,737.33,
6,door_open,safe,gpt4o_mini,64,1,29.86,safe,3,1,1,0,1,0,hazard,51,1,3482.6,3582,64,0.000576,5208.33,
6,door_open,safe,gpt4o_mini,128,1,29.86,safe,5,1,1,1,1,1,safe,60,1,4009.3,3582,80,0.000585,8547.01,
6,door_open,safe,gpt4o_mini,256,1,29.86,safe,5,1,1,1,1,1,safe,60,1,3776.1,3582,80,0.000585,8547.01,
6,door_open,safe,gpt4o_mini,512,1,29.86,safe,5,1,1,1,1,1,safe,60,1,3887.4,3582,80,0.000585,8547.01,
6,door_open,safe,gemini,64,1,29.86,safe,4,1,1,1,1,0,safe,54,1,3023.1,1054,64,9.8e-05,40816.33,
6,door_open,safe,gemini,128,1,29.86,safe,3,1,1,0,1,0,hazard,103,1,2612.8,1054,128,0.000117,25641.03,
6,door_open,safe,gemini,256,1,29.86,safe,5,1,1,1,1,1,safe,129,1,2149.1,1054,176,0.000132,37878.79,
6,door_open,safe,gemini,512,1,29.86,safe,5,1,1,1,1,1,safe,133,1,2662.8,1054,180,0.000133,37593.98,
