scene_id,scene_label,truth,model,run,quality_score,s1_scene,s2_proximity,s3_risk,s4_length,s5_pilot_action,detected_risk,detected_action,word_count,yolo_meta,clip_label,clip_risk,latency_ms,input_tokens,output_tokens,cost_usd,error
6,door_open,safe,gpt4o_mini,5,5,1,1,1,1,1,safe,PITCH_FORWARD,65,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,3276.4,3531,87,0.000582,
6,door_open,safe,gemini,5,5,1,1,1,1,1,safe,PITCH_FORWARD,78,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,2563.8,971,107,0.000105,
7,person_far,caution,claude,1,4,1,1,0,1,1,hazard,HOVER,98,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,5573.7,936,147,0.005013,
7,person_far,caution,gpt4o,1,5,1,1,1,1,1,caution,PITCH_FORWARD,72,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,2557.0,802,94,0.00542,
7,person_far,caution,gpt4o_mini,1,4,1,1,0,1,1,safe,PITCH_FORWARD,85,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,3584.7,3569,115,0.000604,
7,person_far,caution,gemini,1,4,1,1,0,1,1,hazard,PITCH_BACK,57,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,2870.8,1018,81,0.000101,
7,person_far,caution,claude,2,5,1,1,1,1,1,caution,HOVER,97,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,5261.7,936,145,0.004983,
7,person_far,caution,gpt4o,2,5,1,1,1,1,1,caution,PITCH_FORWARD,75,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,2353.9,802,99,0.005495,
7,person_far,caution,gpt4o_mini,2,4,1,1,0,1,1,safe,PITCH_FORWARD,92,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,3787.5,3569,121,0.000608,
7,person_far,caution,gemini,2,4,1,1,0,1,1,hazard,PITCH_BACK,57,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,1948.6,1018,81,0.000101,
7,person_far,caution,claude,3,5,1,1,1,1,1,caution,HOVER,113,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,6192.9,936,170,0.005358,
7,person_far,caution,gpt4o,3,5,1,1,1,1,1,caution,PITCH_FORWARD,75,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,2864.7,802,99,0.005495,
7,person_far,caution,gpt4o_mini,3,4,1,1,0,1,1,safe,PITCH_FORWARD,67,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,3481.8,3569,91,0.00059,
7,person_far,caution,gemini,3,4,1,1,0,1,1,hazard,PITCH_BACK,57,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,2153.3,1018,81,0.000101,
7,person_far,caution,claude,4,5,1,1,1,1,1,caution,HOVER,107,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,5819.6,936,165,0.005283,
7,person_far,caution,gpt4o,4,5,1,1,1,1,1,caution,PITCH_FORWARD,72,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,2288.8,802,94,0.00542,
7,person_far,caution,gpt4o_mini,4,5,1,1,1,1,1,caution,HOVER,78,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,3699.3,3569,108,0.0006,
7,person_far,caution,gemini,4,4,1,1,0,1,1,hazard,PITCH_BACK,57,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,2256.2,1018,81,0.000101,
7,person_far,caution,claude,5,4,1,1,0,1,1,hazard,HOVER,116,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,6003.3,936,176,0.005448,
7,person_far,caution,gpt4o,5,5,1,1,1,1,1,caution,PITCH_FORWARD,75,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,2729.7,802,99,0.005495,
7,person_far,caution,gpt4o_mini,5,4,1,1,0,1,1,safe,PITCH_FORWARD,92,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,3174.5,3569,121,0.000608,
7,person_far,caution,gemini,5,4,1,1,0,1,1,hazard,PITCH_BACK,57,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,1846.8,1018,81,0.000101,
8,blocked_lens,hazard,claude,1,5,1,1,1,1,1,hazard,HOVER,62,YOLO detections: none,uncertain (dark or covered lens),unknown,5458.0,864,94,0.004002,
8,blocked_lens,hazard,gpt4o,1,5,1,1,1,1,1,hazard,PITCH_BACK,38,YOLO detections: none,uncertain (dark or covered lens),unknown,2454.2,731,51,0.00442,
8,blocked_lens,hazard,gpt4o_mini,1,4,1,1,0,1,1,caution,HOVER,72,YOLO detections: none,uncertain (dark or covered lens),unknown,3275.8,3498,94,0.000581,
8,blocked_lens,hazard,gemini,1,5,1,1,1,1,1,hazard,HOVER,42,YOLO detections: none,uncertain (dark or covered lens),unknown,2666.2,930,59,8.7e-05,
8,blocked_lens,hazard,claude,2,5,1,1,1,1,1,hazard,HOVER,67,YOLO detections: none,uncertain (dark or covered lens),unknown,4863.5,864,100,0.004092,
8,blocked_lens,hazard,gpt4o,2,5,1,1,1,1,1,hazard,PITCH_BACK,38,YOLO detections: none,uncertain (dark or covered lens),unknown,2557.7,731,51,0.00442,
8,blocked_lens,hazard,gpt4o_mini,2,4,1,1,0,1,1,caution,HOVER,71,YOLO detections: none,uncertain (dark or covered lens),unknown,3376.7,3498,91,0.000579,
8,blocked_lens,hazard,gemini,2,5,1,1,1,1,1,hazard,HOVER,41,YOLO detections: none,uncertain (dark or covered lens),unknown,1949.6,930,58,8.7e-05,
8,blocked_lens,hazard,claude,3,5,1,1,1,1,1,hazard,LAND,62,YOLO detections: none,uncertain (dark or covered lens),unknown,4639.1,864,98,0.004062,
8,blocked_lens,hazard,gpt4o,3,5,1,1,1,1,1,hazard,PITCH_BACK,38,YOLO detections: none,uncertain (dark or covered lens),unknown,2250.4,731,51,0.00442,
8,blocked_lens,hazard,gpt4o_mini,3,4,1,1,0,1,1,caution,HOVER,68,YOLO detections: none,uncertain (dark or covered lens),unknown,3418.1,3498,89,0.000578,
8,blocked_lens,hazard,gemini,3,5,1,1,1,1,1,hazard,HOVER,42,YOLO detections: none,uncertain (dark or covered lens),unknown,1909.8,930,59,8.7e-05,
8,blocked_lens,hazard,claude,4,5,1,1,1,1,1,hazard,HOVER,65,YOLO detections: none,uncertain (dark or covered lens),unknown,4650.5,864,102,0.004122,
8,blocked_lens,hazard,gpt4o,4,5,1,1,1,1,1,hazard,PITCH_BACK,42,YOLO detections: none,uncertain (dark or covered lens),unknown,2353.0,731,55,0.00448,
8,blocked_lens,hazard,gpt4o_mini,4,4,1,1,0,1,1,caution,HOVER,61,YOLO detections: none,uncertain (dark or covered lens),unknown,3481.2,3498,81,0.000573,
8,blocked_lens,hazard,gemini,4,5,1,1,1,1,1,hazard,HOVER,41,YOLO detections: none,uncertain (dark or covered lens),unknown,1948.9,930,58,8.7e-05,
8,blocked_lens,hazard,claude,5,5,1,1,1,1,1,hazard,HOVER,79,YOLO detections: none,uncertain (dark or covered lens),unknown,5265.5,864,123,0.004437,
8,blocked_lens,hazard,gpt4o,5,5,1,1,1,1,1,hazard,PITCH_BACK,38,YOLO detections: none,uncertain (dark or covered lens),unknown,2663.2,731,51,0.00442,
8,blocked_lens,hazard,gpt4o_mini,5,4,1,1,0,1,1,caution,HOVER,74,YOLO detections: none,uncertain (dark or covered lens),unknown,3789.6,3498,94,0.000581,
8,blocked_lens,hazard,gemini,5,5,1,1,1,1,1,hazard,HOVER,42,YOLO detections: none,uncertain (dark or covered lens),unknown,2051.0,930,59,8.7e-05,
