run,call_num,context,mp_risk,mp_full_response,mp_ms,yolo_full_response,yolo_ms,total_pipeline_ms,error,orchestrator,scenario,scene_label
4,8,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,32.9,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",217.0,249.9,,gpt4o_mini,alert_room,person_near
4,9,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,29.0,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",207.4,236.4,,gpt4o_mini,alert_room,person_near
4,10,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,18.9,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",214.6,233.5,,gpt4o_mini,alert_room,person_near
4,11,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,22.4,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",223.0,245.4,,gpt4o_mini,alert_room,person_near
4,12,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,17.0,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",223.1,240.1,,gpt4o_mini,alert_room,person_near
5,0,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,35.3,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",219.6,254.9,,gpt4o_mini,alert_room,person_near
5,1,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,38.4,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",214.0,252.4,,gpt4o_mini,alert_room,person_near
5,2,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,38.4,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",218.2,256.6,,gpt4o_mini,alert_room,person_near
5,3,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,38.3,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",214.0,252.3,,gpt4o_mini,alert_room,person_near
5,4,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,37.6,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",220.0,257.6,,gpt4o_mini,alert_room,person_near
5,5,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,37.4,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",217.7,255.1,,gpt4o_mini,alert_room,person_near
5,6,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,35.3,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",212.9,248.2,,gpt4o_mini,alert_room,person_near
5,7,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,39.0,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",230.5,269.5,,gpt4o_mini,alert_room,person_near
5,8,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,35.8,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",217.2,253.0,,gpt4o_mini,alert_room,person_near
5,9,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,30.1,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",215.6,245.7,,gpt4o_mini,alert_room,person_near
5,10,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,28.6,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",228.1,256.7,,gpt4o_mini,alert_room,person_near
5,11,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,30.5,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",222.4,252.9,,gpt4o_mini,alert_room,person_near
5,12,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,34.3,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",213.2,247.5,,gpt4o_mini,alert_room,person_near
